id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
797712608676623773,Oceanview villa,191703558,Ken-Vlad,,Ward 115,-33.912152015192966,18.39937194232789,Entire home/apt,4750,30,11,2024-03-09,0.53,5,191,6,
798115133516267128,Lake Michelle Flat in Noordhoek,492090737,Diane,,Ward 69,-34.12333,18.37768,Entire home/apt,700,1,11,2024-11-30,0.48,1,318,5,
798293095410436169,Sunny Robeye View Apartment,494598535,Hendrik Gideon,,Ward 54,-33.91781,18.39256,Entire home/apt,2000,3,51,2024-12-20,2.20,1,302,27,Not registered
798307458545542516,Broadacres Constantia Wine Route,151257498,Marcelle Mary,,Ward 71,-34.05008,18.44001,Entire home/apt,30857,1,2,2023-04-16,0.09,3,22,0,
798316677826298538,Two single beds in Greenpoint,654722,Patrick,,Ward 115,-33.90717,18.40876,Private room,620,2,17,2024-12-08,0.77,2,2,12,
798347586491839344,Cozy Queen Room with Pool Access in Green Point,491406090,Neighbourgood,,Ward 115,-33.90759,18.40242,Private room,2431,1,16,2024-12-03,0.72,49,353,5,
798349708740605412,Bishopscourt Residence,478087035,Tayla,,Ward 62,-33.99263,18.44245,Entire home/apt,78650,4,0,,,6,265,0,
798432243248731011,Stylish living in The Crest,104076039,Nebreska,,Ward 105,-33.81797,18.67037,Entire home/apt,,3,5,2023-05-01,0.22,1,61,0,
798507948883406440,"HBO Home Sty, Mountain Room",23071303,Jarkko,,Ward 74,-34.0434,18.34844,Private room,1170,3,7,2023-11-22,0.29,3,335,0,
798575024146596975,Flatlet in Hill Rd  - 2 bed 2 mins from stadium,491406090,Neighbourgood,,Ward 115,-33.90956,18.40277,Private room,3964,1,0,,,49,302,0,2020/240834/07
798594630780750507,Spacious NBGD Family Room in Hill's Social Hotel,491406090,Neighbourgood,,Ward 115,-33.908672,18.4020823,Private room,,1,3,2023-12-10,0.19,49,343,0,
798970489308738035,Loft Living in the East City,63202371,Bianca,,Ward 115,-33.92766,18.42266,Entire home/apt,1473,2,13,2024-01-20,0.57,18,328,3,
799036935255320728,"Beach villa ""Breezes""",59613892,Kerstin,,Ward 74,-34.01323,18.33631,Entire home/apt,24848,6,0,,,1,253,0,
799060185459678691,Villa im Park mit Tafelbergblick,276277931,Heike,,Ward 62,-34.01181,18.43243,Entire home/apt,13650,5,0,,,1,272,0,
799061850144371684,Peaceful Solar Powered* Studio,130449671,Lauren,,Ward 55,-33.87491023078978,18.494415842327868,Entire home/apt,,2,40,2024-08-09,1.68,1,1,10,
799082465612262139,Digital Nomad Hideaway,430745099,Matthys,,Ward 69,-34.1269,18.38336,Private room,,4,9,2023-04-06,0.39,3,0,0,
799090341459150402,The Only ONE @ Briza Road /Pool/ Hot Tub/Back Up,89251882,Jane Louise,,Ward 107,-33.82045,18.48488,Entire home/apt,8500,2,61,2024-12-08,3.59,3,276,46,
799140206300520754,Penguin Apartment. Pool. Stunning sea views,88847403,Jean,,Ward 61,-34.21252,18.46179,Entire home/apt,1067,2,91,2024-12-21,3.92,3,227,49,
799198788703622229,Rosebank short-term  Accommodation,428491626,Jurelma,,Ward 57,-33.9507569,18.474248,Private room,550,1,5,2024-03-22,0.21,3,349,1,
799300771075206467,Oxford Getaway-House 1,494832849,Guy Blaise,,Ward 113,-33.81717,18.50521,Entire home/apt,750,3,0,,,3,358,0,
799363186338479439,Modern 1 BR near Penguin Beach,154584159,Smangele,,Ward 69,-34.1291537,18.3843601,Entire home/apt,580,2,0,,,1,364,0,
799703767020224603,Rising Tide,46049462,Yolande,,Ward 64,-34.1417847,18.4267567,Entire home/apt,3909,3,1,2023-02-16,0.04,1,357,0,
799756151852697582,Beachfront Flat & Mountain View,50788552,Jamie,,Ward 64,-34.1073568,18.4703173,Entire home/apt,2071,2,24,2024-12-08,1.09,1,348,13,
799863442655550998,Food Forest Family Suite,430745099,Matthys,,Ward 69,-34.12709,18.38402,Private room,,5,0,,,3,0,0,
799946376611869686,Stunning Town House (With Inverter),30105359,Rue,,Ward 54,-33.92459,18.38303,Entire home/apt,7274,3,50,2024-12-08,2.19,1,93,27,
799956436898085037,Condo @ Newlands Peak,393091636,Saira And Ghirish,,Ward 59,-33.9765345,18.4663132,Entire home/apt,2200,2,33,2024-10-31,1.77,2,288,23,
799969772418937653,Beach Break Apartment.,381210499,Donovan,,Ward 107,-33.82485,18.47897,Entire home/apt,2000,3,6,2023-12-23,0.26,1,353,0,
800009186868047158,Underhill,19894369,Karen,,Ward 69,-34.102881781449526,18.38876534253359,Private room,850,2,3,2024-02-17,0.23,3,89,2,
800013475920947714,Private Room In New Apartment,450644948,Nishal,,Ward 53,-33.92489,18.52147,Private room,679,1,1,2023-02-03,0.04,2,90,0,
800086444318041675,Oxford Getaway-House 3,494832849,Guy Blaise,,Ward 113,-33.81763,18.50663,Entire home/apt,750,3,0,,,3,209,0,
800087264277972598,Oxford Getaway-House 2,494832849,Guy Blaise,,Ward 113,-33.81717,18.50635,Entire home/apt,750,3,0,,,3,358,0,
800372265896448639,Cottage on Signal Hill,493112959,Lynette,,Ward 77,-33.930209501264116,18.402518704533577,Private room,500,5,1,2024-12-10,1,1,363,1,
800416482921043195,The Pool room,495106461,Herman,,Ward 2,-33.8960988,18.6259359,Private room,470,1,33,2024-12-15,1.39,1,69,10,
800487169531499695,Your gateway to Cape Town!,33205503,Matthew,,Ward 115,-33.91882234041733,18.423501426983645,Entire home/apt,1326,1,55,2024-12-24,2.36,3,327,36,
800500799183467792,Newly built home in Constantia Security Estate,485316488,Leigh,,Ward 71,-34.0345383,18.4286015,Entire home/apt,6000,3,6,2024-12-24,0.29,1,98,3,
800514274806238297,Cherry Cottage,139492452,Carla,,Ward 71,-34.0624814,18.4378517,Entire home/apt,3375,14,2,2024-02-24,0.18,1,342,2,
800519198569965128,Family home in Rondebosch,1198038,Paul,,Ward 59,-33.95889,18.46482,Entire home/apt,,4,7,2024-04-15,0.30,2,0,2,
800593334909024361,The Palm Flats Sunshine & Seashells 300m from sea,5533233,Virginie Marie Alix Olga,,Ward 54,-33.9146566,18.3927949,Entire home/apt,,2,28,2024-06-29,1.21,12,285,9,
800697036053652634,Scenic Ocean Vista 2-BR Sea Point Apartment,20602565,Lance,,Ward 54,-33.914339,18.396345,Entire home/apt,4571,3,55,2024-12-01,2.35,69,289,24,
801049232399230175,Easy Rests,247159181,Pinky,,Ward 109,-34.06140027506018,18.75233307480812,Private room,330,2,4,2023-04-07,0.17,1,361,0,
790199343717560487,Elegant 2BR in Six On N - Beach & Pool Combo,488733978,Jacques,,Ward 54,-33.9110451,18.3922732,Entire home/apt,6028,2,6,2023-12-05,0.25,50,308,0,
790226908669117926,Beautiful 2-bed Cottage behind vineyards,42137288,Juliette,,Ward 62,-34.0317,18.42648,Entire home/apt,2800,3,0,,,1,150,0,
790264156657638152,"Beautiful,central,secure- hotel living for couples",487012580,Bianca,,Ward 115,-33.91903,18.42502,Entire home/apt,1277,2,62,2024-12-09,2.56,61,356,27,
790301289179048021,Guest Studio with Private Walled Garden,57412165,Tim,,Ward 74,-34.0275118,18.3446314,Entire home/apt,1500,4,17,2024-12-10,0.70,3,314,7,
790394056216749446,"9th Floor, Penthouse Luxury- Hotel living in CBD",459881372,BlackBrick,,Ward 115,-33.91928,18.4244,Entire home/apt,2952,2,6,2023-05-28,0.26,7,0,0,
790415831657656512,Pinchushion Cottage,164907425,Chateau,,Ward 64,-34.134878,18.41751,Entire home/apt,580,2,16,2024-09-05,0.66,1,118,3,
790484354723626611,Food Forest Hideaway,430745099,Matthys,,Ward 69,-34.12770999310454,18.382931955819718,Private room,,4,9,2023-04-20,0.38,3,0,0,
790665909481706915,Oasis of comfort,157021192,Imade,,Ward 107,-33.7916628,18.4926361,Entire home/apt,8000,2,3,2023-03-06,0.13,2,90,0,
790677356891667041,Comfortable laptop friendly private room w/ Wi-Fi,133538812,Samantha,,Ward 58,-33.9905923,18.4806259,Private room,,5,14,2024-05-31,0.60,3,0,4,
790937559352281565,The Yang Room | Off-grid,7596669,Phakalane,,Ward 74,-34.01155,18.37801,Private room,2901,3,63,2024-12-22,2.88,9,58,29,
790941175407051589,The Yin Room | Off-grid,7596669,Phakalane,,Ward 74,-34.01136,18.37957,Private room,2045,3,58,2024-12-16,2.69,9,51,18,
791675771478983947,Deep South Surf House,465013932,Nardo,,Ward 61,-34.20182098279182,18.38020775467157,Private room,779,1,9,2024-03-12,0.40,1,349,5,
791700226514513121,Superior Studio | Casa on Bantry by Totalstay,27980864,Totalstay,,Ward 54,-33.92531792668362,18.379798371827707,Entire home/apt,4929,1,3,2024-01-26,0.12,67,187,1,
791736167765322833,Tropical paradise apartment in Camps Bay,48118705,Janine & Rachel,,Ward 54,-33.96444779999999,18.3754261,Entire home/apt,2250,3,12,2024-04-04,0.51,43,55,8,
791762312317013415,1BR Standard | Latitude Aparthotel by Totalstay,27980864,Totalstay,,Ward 54,-33.92253085672822,18.381357980426017,Entire home/apt,4497,1,8,2023-12-29,0.34,67,298,1,
791779316050758224,Kingfisher Studio,493294269,Lesley,,Ward 61,-34.13623,18.3375,Entire home/apt,807,2,6,2024-04-30,0.25,1,356,3,
791780619560113002,2BR Apartment | Latitude Aparthotel by Totalstay,27980864,Totalstay,,Ward 54,-33.922477440439906,18.38131506508178,Entire home/apt,4971,1,7,2024-03-02,0.30,67,265,2,
791847132966777183,"Sunny room blouberg, pool garden",3414028,Sheree,,Ward 107,-33.79263,18.48537,Private room,750,3,2,2023-01-31,0.08,19,270,0,
791900675209036841,Charles Manor,493157357,Shanaaz,,Ward 59,-33.9818855,18.4570238,Entire home/apt,5315,2,45,2024-12-25,1.87,3,200,18,
792013907194406229,Elephant's Heart: Echo room (only 2 adults),198184687,Elephants Heart,,Ward 102,-33.86368,18.69376,Entire home/apt,595,1,6,2024-01-20,0.26,6,360,1,
792317490210907833,2 bedroom beachfront condo with heated pool,433121933,Wesley,,Ward 107,-33.8235283,18.4789327,Entire home/apt,1411,1,135,2024-12-22,5.63,3,290,68,0330384157
792408957261945768,48 Mont Serrat,493280017,Martin,,Ward 23,-33.80713,18.47216,Entire home/apt,1550,3,3,2023-02-07,0.12,2,1,0,
792430508576991512,Fresnaye Luxury Home,237367557,Stay,,Ward 54,-33.92680138589286,18.382536582648754,Entire home/apt,15429,2,3,2024-09-08,0.25,22,349,3,
792455569606025384,Flamingo 307 - Studio In Sea Point Central.,87234125,Jonathan,,Ward 54,-33.9145044,18.3905959,Entire home/apt,2156,1,10,2024-02-18,0.42,16,334,1,
792516902285199519,Flamingo 407 - Central Prime Sea Point Apartment,87234125,Jonathan,,Ward 54,-33.9145044,18.3905959,Entire home/apt,1659,1,9,2023-12-30,0.37,16,318,1,
792583282913467371,"Fabulous City Living, Gym & Pool & Parking",50735401,Penny,,Ward 115,-33.92364,18.42302,Entire home/apt,1375,3,3,2024-11-14,0.24,3,35,2,
793254195323924583,Penthouse double volume living-Wifi-TV-Gym,459881372,BlackBrick,,Ward 115,-33.92104,18.42387,Entire home/apt,3125,2,3,2023-04-28,0.13,7,0,0,
793308099743636647,Panorama Residence: Panoramic Sea Views,87886165,Tracey Lee,,Ward 54,-33.95696,18.38265,Entire home/apt,6460,3,27,2024-12-10,1.18,6,154,9,
793339461061897699,"Artsy 1BR | Bath, pool, Norfolk Deli, gym, parking",437777899,Nicholas,,Ward 54,-33.9110451,18.3922732,Entire home/apt,3268,1,125,2024-12-06,5.17,1,214,59,
793364155410558526,Simple yet Stylish Micro-unit in Salt River,170055841,Muneer,,Ward 57,-33.93353,18.45993,Entire home/apt,1200,3,8,2024-12-13,0.72,39,358,8,
793364159475115011,Charming 1 bed in Vredehoek,170055841,Muneer,,Ward 77,-33.93816,18.42213,Entire home/apt,,3,1,2023-02-24,0.04,39,0,0,
793546160188264917,Quiet 2 bdrm 2 bthrm high end apartment with pool,12084913,Ankia,,Ward 77,-33.94146549316797,18.423738665878773,Entire home/apt,2470,3,21,2024-12-15,0.95,1,239,17,
793853589193636468,Shirley's Cottage,493577730,Nico,,Ward 64,-34.08534,18.45337,Entire home/apt,823,2,12,2024-09-14,0.52,1,244,4,
793911219880750607,Cape Town Sunny 2 bedroom,20504472,Tray,,Ward 115,-33.9247598,18.4213457,Entire home/apt,1800,2,7,2024-12-26,0.30,11,14,2,
794737099016644832,Cozy Cottage In Kommetjie,493371202,Patricia,,Ward 61,-34.13739,18.33657,Entire home/apt,1200,2,8,2024-12-09,0.36,2,348,5,
795213074769367680,Lovely and  Peaceful 3 bedroom - BACK UP POWER,464004682,Zimkita,,Ward 107,-33.80091,18.50746,Entire home/apt,1499,2,12,2024-06-06,0.50,9,351,1,
795320670047831473,"NEW: Spacious home, stunning sea & mountain views",48118705,Janine & Rachel,,Ward 54,-33.9528949,18.3876182,Entire home/apt,,3,47,2024-12-05,1.96,43,287,18,
795342642444544521,Newlands Village Gem Stunning Cape Town Cottage,484472360,Brandon,,Ward 59,-33.97312062582869,18.454040099999993,Entire home/apt,1806,3,68,2024-12-05,2.85,1,298,32,
795485893711122761,"Unique, secure, family 8 sleeper L/Shedding Free.",487012580,Bianca,,Ward 115,-33.91807,18.42562,Entire home/apt,2947,2,5,2024-12-09,0.58,61,303,5,
795604109800094913,Stylish one bedroom with stunning Lion’s Head & Table Mountain views,429666093,Ane,,Ward 115,-33.91876,18.42232,Entire home/apt,3000,2,28,2024-12-19,1.18,8,234,19,
795671944511005798,Standard Studio Cottage Blouberg Strand,235593557,Hennie,,Ward 107,-33.82024,18.48376,Private room,650,2,9,2024-12-16,0.39,2,350,5,000000000
796052172304215254,Prime Location: Your Gateway to Adventure,137638119,Vishaka,,Ward 55,-33.87946,18.49068,Entire home/apt,1250,2,9,2024-05-10,0.38,1,356,2,
796074717180636244,Studio flat in ideal location!,42874545,Vanessa,,Ward 77,-33.93356049015243,18.405102062426742,Entire home/apt,1450,2,23,2024-12-26,0.96,1,252,8,
796145879623259171,Studio | Newlands Peak Aparthotel by Totalstay,27980864,Totalstay,,Ward 59,-33.97625155940944,18.466218913491804,Entire home/apt,2297,1,17,2024-03-06,0.77,67,217,1,
796153427728947974,Bedrock Sanctuary,489419203,Tracy,,Ward 61,-34.15505,18.41689,Entire home/apt,,10,0,,,1,0,0,
803457234651521091,#5,495397160,Kelemua Teshome,,Ward 2,-33.89727,18.63178,Private room,500,1,2,2023-03-17,0.09,18,365,0,
803497883673142475,Green Point Heaven,381457262,Bernadette,,Ward 115,-33.90899434130908,18.40974460317993,Entire home/apt,1240,3,10,2024-03-11,0.47,1,315,5,
803499852072001776,Ta Dienie's Private Room ‐ Bo Kaap,24809791,Soraya,,Ward 77,-33.9229062865816,18.413148298859596,Private room,450,3,12,2024-04-14,0.52,8,271,4,
803559245347589318,"Ocean View Apartment CBD: Free Parking, Pool & Bar",57824617,Marius,,Ward 115,-33.9176714,18.4215188,Entire home/apt,2141,1,30,2024-12-27,3.33,74,254,30,
803586452089873775,Exquisite 2 Bedroom Ocean View House with Pool,90956099,Rebecca,,Ward 54,-33.95413,18.38891,Entire home/apt,7857,2,6,2024-11-24,0.28,2,270,3,
803607485048786946,Room Julia,448863803,Nico,,Ward 112,-33.8431256,18.6458145,Entire home/apt,750,2,0,,,3,56,0,
803787123482055213,Ba's Private En-suite Room,24809791,Soraya,,Ward 77,-33.92286288604115,18.413178138434887,Private room,650,2,8,2023-11-20,0.34,8,271,0,
803822507481108815,Ouma's Spacious Private Room,24809791,Soraya,,Ward 77,-33.92286984125745,18.413107059895992,Private room,750,3,6,2024-04-17,0.26,8,271,2,
803848284509111017,Waggie Private Room in Bo Kaap,24809791,Soraya,,Ward 77,-33.92287067588337,18.413290455937386,Private room,573,3,10,2024-03-21,0.43,8,271,4,
804134909738118149,Flashy Studio Apartment,7924934,Malik,,Ward 77,-33.93165914260702,18.42118013187715,Entire home/apt,944,2,12,2024-09-17,0.54,1,323,8,
804146979857832311,quiet duplex 2 bed 2 bathroom,50539371,Kelly,,Ward 54,-33.91746,18.39011,Entire home/apt,2200,3,2,2023-03-13,0.09,2,241,0,
804149897298559488,Ekogaia loft apartment.,210546537,Glenn,,Ward 69,-34.09703,18.38108,Entire home/apt,680,3,4,2024-08-01,0.18,2,322,1,
804231721454629978,Stunning home with oceana & mountain views,48118705,Janine & Rachel,,Ward 54,-33.966067,18.3807572,Entire home/apt,25000,3,23,2024-08-16,0.98,43,323,13,
804244207804173784,Best views of the Mother City !,456180286,Sharon,,Ward 77,-33.9171293,18.4127454,Entire home/apt,18857,10,0,,,1,180,0,
804268157864661610,Perfect family vacation home,432692320,Tasqeen,,Ward 107,-33.81105,18.48833,Entire home/apt,,2,0,,,1,40,0,
804310518329421758,Awesome 2-Bed with the smell of nature | Napier,491406090,Neighbourgood,,Ward 115,-33.91537,18.41658,Entire home/apt,3736,1,6,2024-12-25,0.69,49,251,6,
804798730460195536,Muizenberg sea side getaway,325817165,Sandy,,Ward 64,-34.1127803,18.4658802,Entire home/apt,1264,2,3,2023-11-24,0.13,1,217,0,
804817722722756139,Deer Park Apartment CPT - with Sweeping Views,496146282,Deer Park,,Ward 77,-33.94372,18.41998,Entire home/apt,3650,2,1,2023-08-14,0.06,1,13,0,
804839826359774844,Tie Koebra's Room,24809791,Soraya,,Ward 77,-33.92289933136827,18.413079231977463,Private room,450,3,5,2024-02-09,0.21,8,271,2,
805013292660241566,"Brand new, stunning and modern 2-bedroom place",296794466,Gcina,,Ward 1,-33.81897,18.5541,Entire home/apt,1254,30,7,2024-11-07,0.31,5,359,4,
805024682568090589,Beautiful Oranjezicht Apartment with great views.,335751476,Nina,,Ward 77,-33.937365363417776,18.415325606745903,Entire home/apt,1700,3,12,2024-12-11,1.12,1,299,12,
805467029889491612,"Beautiful, Safe, Stylish and Bright Apartment.",487012580,Bianca,,Ward 115,-33.9202,18.42592,Entire home/apt,2012,2,48,2024-12-04,2.07,61,354,26,
805549133312124429,Tranquil cottage 8 min to beach,477799168,Maris Ebaide,,Ward 107,-33.79509,18.49134,Entire home/apt,3000,2,2,2024-02-11,0.18,3,351,2,
805647067995595892,"Disa House, Simon’s Town",14505641,Linda,,Ward 61,-34.20927688319648,18.45935205767212,Entire home/apt,3000,2,21,2024-12-20,0.94,1,324,12,
805720420259780847,Lavender Cottage,32058203,Sarah,,Ward 53,-33.93189,18.50238,Entire home/apt,701,2,47,2024-11-30,2.08,2,246,25,
805752367293371265,Sun Filled Family Home with indoor/outdoor flow,3926773,Andy,,Ward 58,-33.97873527470369,18.477586857672122,Entire home/apt,4000,5,8,2024-04-14,0.38,1,106,4,
806141839070756982,Light and Cozy City Apartment,61090709,Swalia,,Ward 115,-33.92609,18.41593,Entire home/apt,3086,2,6,2024-11-01,0.45,1,183,5,
806167061953130442,Two Views - Gorgeous 8 Bedroom Villa in Camps Bay,6632489,Turnkey365,,Ward 54,-33.954218,18.386766,Entire home/apt,72137,1,20,2024-11-27,0.88,68,297,11,
806167177307593183,Vista del Mare - 3 Minute walk to Camps Bay beach,6632489,Turnkey365,,Ward 54,-33.95327,18.37896,Entire home/apt,,1,20,2024-12-10,1.06,68,289,14,
806175023665644931,Welcome to Cape Town!,33205503,Matthew,,Ward 115,-33.9189631,18.4234236,Entire home/apt,1313,1,37,2024-12-03,1.59,3,62,18,
806182906246339077,Camps Bay Mountain Studio,17254805,Chrys,,Ward 54,-33.95904,18.38795,Entire home/apt,1886,3,6,2024-03-04,0.27,2,27,4,
806215428598249110,Olive Garden - 2406 - 16 On Bree,57824617,Marius,,Ward 115,-33.91702,18.4223,Entire home/apt,1750,1,79,2024-12-18,3.43,74,333,44,
806226590563854775,"Miss Piggy's Place, great views, private, homely.",191640064,Helena,,Ward 15,-34.06057,18.82424,Entire home/apt,950,2,12,2024-12-23,0.53,1,297,4,
806316911233801090,*NEW* Cozy All-In-One Apartment with Ocean View,202865447,Lennard,,Ward 115,-33.918017825497905,18.42394897857359,Entire home/apt,4513,2,21,2024-12-23,0.96,1,285,14,
806326368179200809,Villa Vida,239703812,Vida,,Ward 74,-34.0444135,18.3682062,Entire home/apt,10000,7,0,,,3,349,0,
806356757938286271,No Loadshedding! Central | Pool Parking & Gym,434372168,Sabath,,Ward 115,-33.9241702,18.4224489,Entire home/apt,2027,3,42,2024-12-05,1.78,4,14,17,
806402211042376139,The View CampsBay,496557266,Gladys,,Ward 54,-33.96829,18.38033,Entire home/apt,48093,3,29,2024-12-13,1.25,1,299,16,
806424810173912669,1Bed Unit by the Sea with Views!,218745884,Jayson,,Ward 115,-33.899787,18.4086656,Entire home/apt,2006,2,103,2024-12-25,4.70,116,313,66,
806432656044263208,"Stunning two bed, amazing views",447507612,Jonathan,,Ward 115,-33.91725,18.42408,Entire home/apt,1880,2,27,2024-12-24,1.14,43,322,8,
806532784743378182,Shopping heaven,490536499,Cheri-Lee,,Ward 55,-33.89051,18.50614,Entire home/apt,2500,2,0,,,29,363,0,
806815892565596582,Stylish Victorian In Oranjezicht,23276018,Baki,,Ward 77,-33.9452462,18.4123397,Entire home/apt,8000,7,0,,,38,80,0,
806826699467057652,Apartment Table View,22759353,Florian,,Ward 23,-33.81169201896131,18.470910005271435,Entire home/apt,1557,9,9,2024-12-22,0.42,1,327,7,
806930265364077665,De Waterkant | Views | No Loadshedding!,309651408,Gina,,Ward 115,-33.91434,18.41687,Entire home/apt,,2,23,2024-05-29,1.04,2,0,10,
806933341198258371,Neptunes Seat - Garden Paradise with Ocean Views,160700148,Anthea,,Ward 61,-34.1963721,18.4481735,Entire home/apt,4200,4,4,2023-09-03,0.18,3,261,0,
806948161368682397,Modern Family Home with Sparkling Pool and Lapa,495538876,Lindi,,Ward 70,-33.8630429,18.6174583,Entire home/apt,4000,7,0,,,1,344,0,
807021813891862069,Studio apartment in the heart of De Waterkant,496709187,Karen,,Ward 115,-33.91676461856647,18.420296578573588,Entire home/apt,,2,33,2024-12-27,1.44,21,323,22,
